i,x,y,u_avg,rank,pct_rank
4200,0.0468630208101736,0.663595005322731,0.308365992256279,87,0.943309162821377
1978,0.263131330607927,0.879852571744417,0.308360620568245,88,0.94264996704023
1554,0.225219348497473,0.841497282948357,0.308138967225442,89,0.941990771259083
2037,0.268531434203109,0.883956382637579,0.307712474217235,90,0.941331575477936
801,0.361127671676242,0.976439516542805,0.307655922433281,91,0.940672379696789
3312,0.0934204128126418,0.708288998148139,0.307434292667749,92,0.940013183915641
2026,0.22014369244991,0.834976245033519,0.307416276291804,93,0.939353988134494
3607,0.0883447567650791,0.702673005573116,0.307164124404019,94,0.938694792353347
4260,0.0804702822548981,0.694412593356163,0.306971155550632,95,0.9380355965722
3313,0.0887377600911297,0.70209663020322,0.306679435056045,96,0.937376400791053
4437,0.0738430568264327,0.686610498280134,0.306383720726851,97,0.936717205009906
4490,0.0255433335552815,0.637758260430843,0.306107463437781,98,0.936058009228759
4496,0.0687080628791729,0.680276954790598,0.305784445955713,99,0.935398813447612
802,0.361127671676242,0.972507183424056,0.305689755873907,100,0.934739617666465
4555,0.0687080628791729,0.679365306457149,0.305328621788988,101,0.934080421885318
1863,0.27206550874949,0.881235857964842,0.304585174607676,102,0.933421226104171
4317,0.0422545187699953,0.650741605358017,0.304243543294011,103,0.932762030323024
1496,0.268873139045733,0.876348636419841,0.303737748687054,104,0.932102834541877
1031,0.316227501351083,0.92350906213678,0.303640780392849,105,0.93144363876073
1907,0.22463334727515,0.830686207866878,0.303026430295864,106,0.930784442979583
972,0.316227501351083,0.921903475313868,0.302837986981392,107,0.930125247198436
1919,0.268531434203109,0.872982094707976,0.302225330252434,108,0.929466051417289
4202,0.101010258043937,0.705414573466503,0.302202157711283,109,0.928806855636142
1864,0.271292221028969,0.875097987668124,0.301902883319577,110,0.928147659854995
916,0.340079704344275,0.943529992166735,0.30172514391123,111,0.927488464073848
4554,0.0687080628791729,0.672021274005661,0.301656605563244,112,0.926829268292701
2036,0.26721573407275,0.869617203458479,0.301200734692865,113,0.926170072511554
3547,0.0684630804796832,0.669900224383784,0.30071857195205,114,0.925510876730407
4137,0.0581599375473314,0.659260562099351,0.30055031227601,115,0.92485168094926
4022,0.000586001222322956,0.601279157484524,0.3003465781311,116,0.924192485168113
4199,0.0422545187699953,0.642789623367174,0.30026755229859,117,0.923533289386966
1803,0.275158659631574,0.875648146997311,0.300244743682868,118,0.922874093605819
2211,0.236962872611551,0.837299905218391,0.30016851630342,119,0.922214897824671
1861,0.275158659631574,0.875431631523813,0.300136485946119,120,0.921555702043524
2151,0.217900286254604,0.817348035132332,0.299723874438864,121,0.920896506262377
4140,0.0325086294508307,0.631770268875737,0.299630819712453,122,0.92023731048123
4373,0.0249573323329585,0.623172764370662,0.299107716018852,123,0.919578114700083
2329,0.230836267414316,0.828463827740906,0.298813780163295,124,0.918918918918936
1977,0.268531434203109,0.865949503874808,0.29870903483585,125,0.918259723137789
2388,0.230836267414316,0.826116341146361,0.297640036866022,126,0.917600527356642
743,0.362396585688133,0.95758665402128,0.297595034166574,127,0.916941331575495
3253,0.0934204128126418,0.688594874879299,0.297587231033329,128,0.916282135794348
1804,0.27206550874949,0.866852285728348,0.297393388489429,129,0.915622940013201
3311,0.0934204128126418,0.687977120395512,0.297278353791435,130,0.914963744232054
2270,0.235416297170509,0.829805304401011,0.297194503615251,131,0.914304548450907
4495,0.0712458909029543,0.664385956162486,0.296570032629766,132,0.91364535266976
2210,0.217900286254604,0.810200894368436,0.296150304056916,133,0.912986156888613
4258,0.0600029323722352,0.651288731167962,0.295642899397864,134,0.912326961107466
1918,0.268531434203109,0.859203840994993,0.295336203395942,135,0.911667765326319
3429,0.0883447567650791,0.67836094789098,0.295008095562951,136,0.911008569545172
3488,0.0883447567650791,0.678098781538628,0.294877012386774,137,0.910349373764025
4143,0.1033301212055,0.692658248512906,0.294664063653703,138,0.909690177982878
1802,0.273986657186928,0.862774242424958,0.294393792619015,139,0.909030982201731
1860,0.273986657186928,0.861943659460482,0.293978501136777,140,0.908371786420584
3606,0.0684630804796832,0.656410402610612,0.293973661065464,141,0.907712590639437
2035,0.26721573407275,0.855091615711447,0.293937940819348,142,0.90705339485829
3370,0.0934204128126418,0.680678179980547,0.293628883583953,143,0.906394199077143
1805,0.27206550874949,0.859035859268413,0.293485175259462,144,0.905735003295996
915,0.338907701899629,0.925720611891298,0.293406454995834,145,0.905075807514849
1030,0.254485951315794,0.839826675276119,0.292670361980163,146,0.904416611733701
1744,0.275158659631574,0.860271102537509,0.292556221452968,147,0.903757415952554
4203,0.144749660313969,0.728706880566092,0.291978610126061,148,0.903098220171407
4083,0.0729547808890344,0.65688549938143,0.291965359246198,149,0.90243902439026
1966,0.225219348497473,0.808960836592112,0.29187074404732,150,0.901779828609113
3254,0.114353391927732,0.697298673839003,0.291472640955636,151,0.901120632827966
2025,0.192669222577469,0.775605973601879,0.291468375512205,152,0.900461437046819
4551,0.0651686357256951,0.648035081719091,0.291433222996698,153,0.899802241265672
4082,0.0548679384249754,0.637283103010872,0.291207582292948,154,0.899143045484525
1690,0.27206550874949,0.853931133681453,0.290932812465981,155,0.898483849703378
1630,0.27206550874949,0.853378924154454,0.290656707702482,156,0.897824653922231
4201,0.103548086067719,0.684134381503992,0.290293147718137,157,0.897165458141084
1689,0.27206550874949,0.852145030149569,0.290039760700039,158,0.896506262359937
1631,0.27206550874949,0.851837609621213,0.289886050435861,159,0.89584706657879
1745,0.27206550874949,0.851437891761665,0.289686191506087,160,0.895187870797643
4078,0.0751190535172843,0.654227715973078,0.289554331227897,161,0.894528675016496
1748,0.27206550874949,0.850644137189385,0.289289314219948,162,0.893869479235349
1917,0.267813265871225,0.846235856959201,0.289211295543988,163,0.893210283454202
3310,0.0934204128126418,0.671661040265657,0.289120313726508,164,0.892551087673055
744,0.371651744813107,0.94848248939536,0.288415372291126,165,0.891891891891908
4084,0.101010258043937,0.677776135977107,0.288382938966585,166,0.891232696110761
4023,0.0445240182667353,0.620386392546306,0.287931187139786,167,0.890573500329614
1851,0.220729693672233,0.796225389874295,0.287747848101031,168,0.889914304548467
1379,0.269459140268056,0.844799947030503,0.287670403381224,169,0.88925510876732
914,0.326559391892571,0.901165724635189,0.287303166371309,170,0.888595912986173
1688,0.27206550874949,0.846586745920537,0.287260618585523,171,0.887936717205026
4256,0,0.574385959164411,0.287192979582205,172,0.887277521423879
1801,0.275255571198819,0.849426496368991,0.287085462585086,173,0.886618325642731
4019,0.0673152197627665,0.640907560017259,0.286796170127246,174,0.885959129861584
1859,0.275255571198819,0.848429601052063,0.286587014926622,175,0.885299934080437
2150,0.217900286254604,0.790542372114097,0.286321042929746,176,0.88464073829929
1747,0.27206550874949,0.844531975449925,0.286233233350218,177,0.883981542518143
1743,0.276427573643465,0.848719512910629,0.286145969633582,178,0.883322346736996
1633,0.271292221028969,0.843191533969889,0.28594965647046,179,0.882663150955849
1965,0.165082703379237,0.736531684766646,0.285724490693704,180,0.882003955174702
3965,0.049599674314298,0.620158845586705,0.285279585636203,181,0.881344759393555
1746,0.27206550874949,0.842594485983382,0.285264488616946,182,0.880685563612408
4259,0.1033301212055,0.6730734941338,0.28487168646415,183,0.880026367831261
1687,0.273237511194136,0.842444639251966,0.284603564028915,184,0.879367172050114
3428,0.0735387365272459,0.642676307896048,0.284568785684401,185,0.878707976268967
1573,0.27206550874949,0.8397089803071,0.283821735778805,186,0.87804878048782
3369,0.0934204128126418,0.660350855100761,0.28346522114406,187,0.877389584706673
2387,0.230836267414316,0.797201633018893,0.283182682802289,188,0.876730388925526
2328,0.233156130575879,0.799459265426727,0.283151567425424,189,0.876071193144379
4029,0.183689282696473,0.749799272542624,0.283054994923076,190,0.875411997363232
4086,0.161593242024375,0.727627518223424,0.283017138099525,191,0.874752801582085
3195,0.119095382548941,0.68502218972043,0.282963403585745,192,0.874093605800938
1858,0.275255571198819,0.840841578856733,0.282793003828957,193,0.873434410019791
1975,0.269758556036392,0.834894399638727,0.282567921801168,194,0.872775214238644
1574,0.27206550874949,0.836863337486503,0.282398914368507,195,0.872116018457497
4313,0.134735334764336,0.699529887289493,0.282397276262578,196,0.87145682267635
2209,0.217900286254604,0.782589023185254,0.282344368465325,197,0.870797626895203
1800,0.275255571198819,0.839713856711479,0.28222914275633,198,0.870138431114056
3677,0.178891288078061,0.743254613965716,0.282181662943828,199,0.869479235332908
4025,0.0969208606392534,0.660696277370049,0.281887708365398,200,0.868820039551761
4087,0.181647080964061,0.744773424091012,0.281563171563476,201,0.868160843770614
1671,0.228440089310822,0.7914379435534,0.281498927121289,202,0.867501647989467
2446,0.231609555134837,0.794016439680025,0.281203442272594,203,0.86684245220832
4314,0.00711785777997421,0.569372381822435,0.28112726202123,204,0.866183256427173
3487,0.0735387365272459,0.635604682333327,0.281032972903041,205,0.865524060646026
1686,0.275557374355699,0.837410099098114,0.280926362371207,206,0.864864864864879
4144,0.156124582650762,0.717819323762243,0.280847370555741,207,0.864205669083732
2563,0.204609037158927,0.765598446145402,0.280494704493237,208,0.863546473302585
2504,0.204609037158927,0.76552898477277,0.280459973806921,209,0.862887277521438
1675,0.221315694894556,0.78128526414329,0.279984784624367,210,0.862228081740291
2505,0.231609555134837,0.790359039657099,0.279374742261131,211,0.861568885959144
4254,0.111760507596857,0.668452231757503,0.278345862080323,212,0.860909690177997
3194,0.0934204128126418,0.650016913549547,0.278298250368453,213,0.86025049439685
3964,0.0445240182667353,0.600777776332673,0.278126879032969,214,0.859591298615703
2033,0.263131330607927,0.81884604879864,0.277857359095357,215,0.858932102834556
1788,0.228440089310822,0.784120047050381,0.27783997886978,216,0.858272907053409
742,0.362396585688133,0.917191932517472,0.277397673414669,217,0.857613711272262
3906,0.049599674314298,0.60421058544041,0.277305455563056,218,0.856954515491115
1847,0.22463334727515,0.77899807844787,0.27718236558636,219,0.856295319709968
3960,0.0665419320422456,0.619158623717296,0.276308345837525,220,0.855636123928821
858,0.340472707670325,0.892855488925109,0.276191390627392,221,0.854976928147674
4552,0.101711336892148,0.654059610892314,0.276174137000083,222,0.854317732366527
2092,0.26721573407275,0.81948783422938,0.276136050078315,223,0.85365853658538
2269,0.249770688529852,0.801848085982884,0.276038698726516,224,0.852999340804233
1618,0.270045141490379,0.822027401218823,0.275991129864222,225,0.852340145023086
3427,0.0735387365272459,0.625411066732772,0.275936165102763,226,0.851680949241938
1734,0.221315694894556,0.772516834372193,0.275600569738819,227,0.851021753460791
3615,0.098156337694774,0.649170100295307,0.275506881300267,228,0.850362557679644
3849,0.0675544907641817,0.618324333073398,0.275384921154608,229,0.849703361898497
3907,0.0675544907641817,0.618293735606771,0.275369622421295,230,0.84904416611735
4434,0.091647758798227,0.641975998422712,0.275164119812243,231,0.848384970336203
3853,0.180655828381321,0.730195721142742,0.274769946380711,232,0.847725774555056
1617,0.270045141490379,0.819576477380255,0.274765667944938,233,0.847066578773909
3546,0.0735387365272459,0.621556537541753,0.274008900507254,234,0.846407382992762
685,0.377051848408289,0.92500072723347,0.273974439412591,235,0.845748187211615
745,0.371651744813107,0.919582354159788,0.27396530467334,236,0.845088991430468
3323,0.126592183665944,0.673962594159883,0.27368520524697,237,0.844429795649321
2680,0.204609037158927,0.751805329079063,0.273598145960068,238,0.843770599868174
3618,0.195046340120791,0.742108503730142,0.273531081804676,239,0.843111404087027
1968,0.22014369244991,0.76706997781427,0.27346314268218,240,0.84245220830588
1677,0.270045141490379,0.816937370646937,0.273446114578279,241,0.841793012524733
1916,0.284828656555899,0.831524080421508,0.273347711932805,242,0.841133816743586
4085,0.156124582650762,0.702718979797853,0.273297198573545,243,0.840474620962439
3966,0.097313863965304,0.641414013601595,0.272050074818146,244,0.839815425181292
1676,0.270045141490379,0.813401835911515,0.271678347210568,245,0.839156229400145
4376,0.101783545764458,0.645029502290942,0.271622978263242,246,0.838497033618998
800,0.361127671676242,0.904102231025436,0.271487279674597,247,0.837837837837851
1799,0.291455881984365,0.833770766963436,0.271157442489536,248,0.837178642056704
3794,0.180933489810473,0.722170169230062,0.270618339709795,249,0.836519446275557
3905,0.0445240182667353,0.584808365535677,0.270142173634471,250,0.83586025049441
4024,0.0994636826028956,0.639646406839731,0.270091362118417,251,0.835201054713263
1736,0.270045141490379,0.810038944952271,0.269996901730946,252,0.834541858932116
1742,0.296855985579547,0.836748537978998,0.269946276199726,253,0.833882663150968
2621,0.203835749438406,0.743573390530983,0.269868820546289,254,0.833223467369821
3557,0.13299645029233,0.672120967620353,0.269562258664012,255,0.832564271588674
1558,0.270045141490379,0.809023742347748,0.269489300428684,256,0.831905075807527
3314,0.156786306518325,0.695472429510641,0.269343061496158,257,0.83124588002638
1437,0.272679881081405,0.811014306458808,0.269167212688702,258,0.830586684245233
3963,0.0433520158220893,0.581309546510909,0.26897876534441,259,0.829927488464086
4436,0.124867984028573,0.662668613180907,0.268900314576167,260,0.829268292682939
2024,0.16566870460156,0.703140539736622,0.268735917567531,261,0.828609096901792
1559,0.270045141490379,0.80707349558356,0.26851417704659,262,0.827949901120645
3735,0.180933489810473,0.717930664584885,0.268498587387206,263,0.827290705339498
2327,0.233156130575879,0.769822481977279,0.2683331757007,264,0.826631509558351
1857,0.291455881984365,0.827074857194383,0.267809487605009,265,0.825972313777204
3605,0.0684630804796832,0.603648690437924,0.26759280497912,266,0.825313117996057
2386,0.231609555134837,0.766789012393659,0.267589728629411,267,0.82465392221491
1906,0.22463334727515,0.759780586735453,0.267573619730151,268,0.823994726433763
2091,0.261959328163281,0.797104783719977,0.267572727778348,269,0.823335530652616
3676,0.178891288078061,0.713698750662884,0.267403731292412,270,0.822676334871469
3556,0.110504647701832,0.645179889265964,0.267337620782066,271,0.822017139090322
1735,0.270045141490379,0.804633396449262,0.267294127479442,272,0.821357943309175
2562,0.204609037158927,0.738937589197691,0.267164276019382,273,0.820698747528028
3559,0.197280822291261,0.731526993993841,0.26712308585129,274,0.820039551746881
1741,0.296855985579547,0.83085364371244,0.266998829066447,275,0.819380355965734
1740,0.291062878658314,0.824966013065158,0.266951567203422,276,0.818721160184587
1619,0.282393451497437,0.815999239694399,0.266802894098481,277,0.81806196440344
2796,0.170886908794277,0.703752123401162,0.266432607303442,278,0.817402768622293
3381,0.126592183665944,0.65880683242486,0.266107324379458,279,0.816743572841146
2445,0.231609555134837,0.763755368666315,0.266072906765739,280,0.816084377059998
3901,0.0665419320422456,0.598344976177228,0.265901522067491,281,0.815425181278851
1795,0.2708184292109,0.802023690397322,0.265602630593211,282,0.814765985497704
857,0.340472707670325,0.87160897302335,0.265568132676513,283,0.814106789716557
1974,0.286000659000545,0.8170770496661,0.265538195332778,284,0.81344759393541
3309,0.119929314526503,0.649975146537015,0.265022916005256,285,0.812788398154263
1798,0.291062878658314,0.820784583214145,0.264860852277916,286,0.812129202373116
3847,0.049599674314298,0.578757903521206,0.264579114603454,287,0.811470006591969
3970,0.210198184410334,0.73930027815675,0.264551046873208,288,0.810810810810822
3665,0.0633874244321206,0.592322861740084,0.264467718653982,289,0.810151615029675
4318,0.14453169545175,0.67330917438735,0.2643887394678,290,0.809492419248528
3136,0.119095382548941,0.647787857520896,0.264346237485977,291,0.808833223467381
1499,0.270045141490379,0.798471290656435,0.264213074583028,292,0.808174027686234
4026,0.159055414000594,0.685621010880435,0.263282798439921,293,0.807514831905087
3790,0.0698743539257446,0.595275112731844,0.26270037940305,294,0.80685563612394
3498,0.13299645029233,0.657940046292981,0.262471798000326,295,0.806196440342793
4028,0.210198184410334,0.735006865096836,0.262404340343251,296,0.805537244561646
4435,0.124650019166355,0.649405792305892,0.262377886569769,297,0.804878048780499
1794,0.270045141490379,0.794595131065852,0.262274994787736,298,0.804218852999352
1500,0.270045141490379,0.794443594672485,0.262199226591053,299,0.803559657218205
3252,0.0934204128126418,0.617386269336021,0.26198292826169,300,0.802900461437058
3078,0.119488385874991,0.643444925573152,0.261978269849081,301,0.802241265655911
2268,0.249770688529852,0.773423378936605,0.261826345203377,302,0.801582069874764
3848,0.0698743539257446,0.592220014119237,0.261172830096746,303,0.800922874093617
3368,0.119929314526503,0.641847686975472,0.260959186224485,304,0.80026367831247
2737,0.170113621073757,0.691908891514253,0.260897635220248,305,0.799604482531323
3617,0.191239598085119,0.712976871548621,0.260868636731751,306,0.798945286750176
3904,0.0433520158220893,0.564915617511911,0.260781800844911,307,0.798286090969028
1678,0.289020676925902,0.810507292108626,0.260743307591362,308,0.797626895187881
971,0.320034243386755,0.841455907141293,0.260710831877269,309,0.796967699406734
1620,0.289020676925902,0.809923682493359,0.260451502783729,310,0.796308503625587
684,0.4017454136711,0.922365843491851,0.260310214910375,311,0.79564930784444
4027,0.190144345470648,0.710541907863492,0.260198781196422,312,0.794990112063293
1797,0.284435653229849,0.804264976302428,0.25991466153629,313,0.794330916282146
3426,0.0684630804796832,0.588111949669475,0.259824434594896,314,0.793671720500999
3486,0.0735387365272459,0.59317908718783,0.259820175330292,315,0.793012524719852
1854,0.272087343222791,0.79146833265778,0.259690494717495,316,0.792353328938705
1856,0.291455881984365,0.810298347209977,0.259421232612806,317,0.791694133157558
1905,0.168303444192586,0.687028044316448,0.259362300061931,318,0.791034937376411
1440,0.270045141490379,0.787918543242857,0.258936700876239,319,0.790375741595264
3673,0.100694165718555,0.61831889329618,0.258812363788812,320,0.789716545814117
2208,0.236962872611551,0.754369761553384,0.258703444470917,321,0.78905735003297
3842,0.0608802747723599,0.578103808878546,0.258611767053093,322,0.788398154251823
1616,0.269459140268056,0.786643340927688,0.258592100329816,323,0.787738958470676
3789,0.0499926776403485,0.566827951766754,0.258417637063203,324,0.787079762689529
913,0.320034243386755,0.836646585062191,0.258306170837718,325,0.786420566908382
3322,0.127178184888267,0.643344542656143,0.258083178883938,326,0.785761371127235
1622,0.290186967972474,0.805775725415569,0.257794378721548,327,0.785102175346088
3614,0.098156337694774,0.613742580986601,0.257793121645913,328,0.784442979564941
1679,0.289020676925902,0.804077314973205,0.257528319023652,329,0.783783783783794
4195,0.105719283390714,0.620750972392387,0.257515844500836,330,0.783124588002647
1621,0.289020676925902,0.803848307952016,0.257413815513057,331,0.7824653922215
1973,0.284828656555899,0.799007508510941,0.257089425977521,332,0.781806196440353
2032,0.286000659000545,0.800056434771193,0.257027887885324,333,0.781147000659206
3255,0.176740281085041,0.690788944581336,0.257024331748147,334,0.780487804878058
1680,0.289793964646423,0.803615524359758,0.256910779856667,335,0.779828609096911
1737,0.289793964646423,0.803609324808011,0.256907680080794,336,0.779169413315764
2679,0.203835749438406,0.717605679479627,0.256884965020611,337,0.778510217534617
1632,0.33380705878478,0.84711488256426,0.25665391188974,338,0.77785102175347
3441,0.190653596862796,0.703851330506778,0.256598866821991,339,0.777191825972323
856,0.338321700677306,0.851499753554646,0.25658902643867,340,0.776532630191176
1560,0.289020676925902,0.801624264363877,0.256301793718987,341,0.775873434410029
1914,0.284435653229849,0.796978296173428,0.256271321471789,342,0.775214238628882
3911,0.210198184410334,0.722338441132525,0.256070128361095,343,0.774555042847735
3731,0.0750093478730043,0.586846157002196,0.255918404564596,344,0.773895847066588
1853,0.270045141490379,0.781687092964705,0.255820975737163,345,0.773236651285441
1796,0.284435653229849,0.795713512068726,0.255638929419439,346,0.772577455504294
3558,0.191239598085119,0.702418901615963,0.255589651765422,347,0.771918259723147
4553,0.15286911722364,0.663650260141923,0.255390571459141,348,0.771259063942
3608,0.0889307579874021,0.599524091430491,0.255296666721544,349,0.770599868160853
3967,0.156517585976812,0.666521863981668,0.255002139002428,350,0.769940672379706
3432,0.196135134501293,0.706100480252775,0.254982672875741,351,0.769281476598559
1572,0.33380705878478,0.843641493173851,0.254917217194535,352,0.768622280817412
1855,0.284435653229849,0.793450352527424,0.254507349648788,353,0.767963085036265
1685,0.335728207222218,0.844322613733579,0.254297203255681,354,0.767303889255118
1628,0.33807221211151,0.846450015526086,0.254188901707288,355,0.766644693473971
1561,0.289020676925902,0.796315755727746,0.253647539400922,356,0.765985497692824
2854,0.170113621073757,0.677209073727679,0.253547726326961,357,0.765326301911677
2503,0.231609555134837,0.738441122512574,0.253415783688868,358,0.76466710613053
1381,0.270045141490379,0.776859233659839,0.25340704608473,359,0.764007910349383
1557,0.269459140268056,0.776231371005133,0.253386115368538,360,0.763348714568235
1210,0.277166151864339,0.783601410569606,0.253217629352633,361,0.762689518787088
3968,0.185235858137514,0.691596104588599,0.253180123225542,362,0.762030323005941
1738,0.291062878658314,0.797416046971063,0.253176584156375,363,0.761371127224794
976,0.340472707670325,0.846685566748759,0.253106429539217,364,0.760711931443647
1209,0.267420262545175,0.773446852643546,0.253013295049186,365,0.7600527356625
1441,0.276672366918844,0.781986779874312,0.252657206477734,366,0.759393539881353
1629,0.34472495054859,0.849976208085114,0.252625628768262,367,0.758734344100206
2444,0.231609555134837,0.736753365129724,0.252571904997444,368,0.758075148319059
3616,0.178891288078061,0.683871119346952,0.252489915634446,369,0.757415952537912
3969,0.211744759851376,0.71664382459076,0.252449532369692,370,0.756756756756765
2267,0.239500700635332,0.744312345012461,0.252405822188564,371,0.756097560975618
3251,0.0934204128126418,0.598156140585249,0.252367863886304,372,0.755438365194471
3373,0.196135134501293,0.700847482724312,0.25235617411151,373,0.754779169413324
1518,0.281811398068655,0.786408110473401,0.252298356202373,374,0.754119973632177
3846,0.0644056945521312,0.568935238318305,0.252264771883087,375,0.75346077785103
2385,0.231609555134837,0.736102610632651,0.252246527748907,376,0.752801582069883
1910,0.221315694894556,0.72547022708739,0.252077266096417,377,0.752142386288736
2326,0.23569395859966,0.739438537727892,0.251872289564116,378,0.751483190507589
2785,0.120660388319638,0.62351207932636,0.251425845503361,379,0.750823994726442
1563,0.289413680251953,0.791972293388375,0.251279306568211,380,0.750164798945295
2084,0.225805349719796,0.728032846698489,0.251113748489346,381,0.749505603164148
919,0.341245995390846,0.84346103837831,0.251107521493732,382,0.748846407383001
3196,0.182401938354927,0.683850039493232,0.250724050569153,383,0.748187211601854
1571,0.348809354013414,0.850204511549687,0.250697578768137,384,0.747528015820707
2620,0.203835749438406,0.705102223561148,0.250633237061371,385,0.74686882003956
1562,0.289793964646423,0.79100610691719,0.250606071135384,386,0.746209624258413
3788,0.049599674314298,0.550431335722853,0.250415830704277,387,0.745550428477265
2149,0.262545329385604,0.763223415388578,0.250339043001487,388,0.744891232696118
1029,0.247858725887328,0.748066385550497,0.250103829831584,389,0.744232036914971
3555,0.110504647701832,0.610512026523431,0.2500036894108,390,0.743572841133824
3135,0.113960388601681,0.613226024381789,0.249632817890054,391,0.742913645352677
1575,0.33380705878478,0.833060485873974,0.249626713544597,392,0.74225444957153
3382,0.190653596862796,0.689452315830858,0.249399359484031,393,0.741595253790383
1969,0.220729693672233,0.719498296193144,0.249384301260455,394,0.740936058009236
1495,0.277755537128968,0.776162138843649,0.249203300857341,395,0.740276862228089
3499,0.190653596862796,0.688536934984934,0.248941669061069,396,0.739617666446942
1501,0.289020676925902,0.78652203343937,0.248750678256734,397,0.738958470665795
4377,0.17153221342766,0.668738711640043,0.248603249106191,398,0.738299274884648
3852,0.208155982677922,0.705361797131461,0.248602907226769,399,0.737640079103501
1498,0.268873139045733,0.765819864422781,0.248473362688524,400,0.736980883322354
2738,0.230836267414316,0.727304611986771,0.248234172286228,401,0.736321687541207
1972,0.284435653229849,0.78060972779586,0.248087037283006,402,0.73566249176006
1913,0.284435653229849,0.780088159142665,0.247826252956408,403,0.735003295978913
1088,0.247858725887328,0.743285463965841,0.247713369039256,404,0.734344100197766
3903,0.049586237924504,0.544681578401435,0.247547670238465,405,0.733684904416619
2795,0.17069962229608,0.665771363196852,0.247535870450386,406,0.733025708635472
1328,0.289020676925902,0.783552563495835,0.247265943284966,407,0.732366512854325
3137,0.181229935910281,0.675334726201556,0.247052395145638,408,0.731707317073178
1912,0.272087343222791,0.766089582924819,0.247001119851014,409,0.731048121292031
3138,0.174210272572946,0.668087343329165,0.24693853537811,410,0.730388925510884
3783,0.039279860391632,0.532807011958034,0.246763575783201,411,0.729729729729737
3909,0.176571424916498,0.669348021839242,0.246388298461372,412,0.72907053394859
1322,0.270045141490379,0.762549217736348,0.246252038122985,413,0.728411338167443
1382,0.276672366918844,0.769085449705561,0.246206541393358,414,0.727752142386295
1793,0.270045141490379,0.762279159499817,0.246117009004719,415,0.727092946605148
1502,0.289020676925902,0.781212734274958,0.246096028674528,416,0.726433750824001
2028,0.220729693672233,0.712731678716716,0.246000992522241,417,0.725774555042854
1446,0.298766566245067,0.790337318107039,0.245785375930986,418,0.725115359261707
3545,0.0735387365272459,0.564917038840215,0.245689151156485,419,0.72445616348056
3666,0.0832691007175165,0.574502296581497,0.24561659793199,420,0.723796967699413
1269,0.290192679370548,0.779210721846956,0.244509021238204,421,0.723137771918266
1327,0.289020676925902,0.777950465458139,0.244464894266118,422,0.722478576137119
3908,0.15497101053577,0.643868067718302,0.244448528591266,423,0.721819380355972
3077,0.119095382548941,0.607953469324503,0.244429043387781,424,0.721160184574825
1504,0.289020676925902,0.777481606008604,0.244230464541351,425,0.720500988793678
1971,0.272087343222791,0.759336948964533,0.243624802870871,426,0.719841793012531
1503,0.289020676925902,0.775903592603605,0.243441457838851,427,0.719182597231384
1386,0.289020676925902,0.77581093333102,0.243395128202559,428,0.718523401450237
3910,0.208155982677922,0.694756251686247,0.243300134504163,429,0.71786420566909
2090,0.284242655333576,0.770663868460018,0.243210606563221,430,0.717205009887943
1439,0.269459140268056,0.755407462527188,0.242974161129566,431,0.716545814106796
3734,0.206946765232964,0.692780840184165,0.2429170374756,432,0.715886618325649
3793,0.210475845839485,0.696093702984907,0.242808928572711,433,0.715227422544502
862,0.338152844508763,0.823560525708481,0.242703840599859,434,0.714568226763355
1268,0.289020676925902,0.773106401743026,0.242042862408562,435,0.713909030982208
3844,0.0429590124960387,0.527033146039058,0.24203706677151,436,0.713249835201061
855,0.338321700677306,0.822251750523896,0.241965024923295,437,0.712590639419914
1442,0.289020676925902,0.772848788419856,0.241914055746977,438,0.711931443638767
3730,0.0750093478730043,0.558690014482242,0.241840333304619,439,0.71127224785762
3206,0.188333733701233,0.671879941192004,0.241773103745386,440,0.710613052076473
1383,0.276672366918844,0.75999449893734,0.241661066009248,441,0.709953856295325
3019,0.119488385874991,0.602434359535361,0.241472986830185,442,0.709294660514178
3675,0.205400189791922,0.688168142174056,0.241383976191067,443,0.708635464733031
3440,0.190653596862796,0.673115948266257,0.24123117570173,444,0.707976268951884
4136,0.0858376071053185,0.568245341327794,0.241203867111238,445,0.707317073170737
1513,0.346271525989632,0.828575579825503,0.241152026917935,446,0.70665787738959
2736,0.17069962229608,0.652733213399392,0.241016795551656,447,0.705998681608443
2030,0.272087343222791,0.753906759888278,0.240909708332744,448,0.705339485827296
686,0.410679591812664,0.892390723136717,0.240855565662026,449,0.704680290046149
1445,0.289020676925902,0.769613964588624,0.240296643831361,450,0.704021094265002
2087,0.222771895404645,0.703100335693785,0.24016422014457,451,0.703361898483855
1852,0.270045141490379,0.750058732930667,0.240006795720144,452,0.702702702702708
1569,0.364299442366899,0.84357685463542,0.239638706134261,453,0.702043506921561
1964,0.185036677945953,0.663770010996094,0.23936666652507,454,0.701384311140414
4548,0.155419758726646,0.634032762949528,0.239306502111441,455,0.700725115359267
3079,0.182401938354927,0.66074828950455,0.239173175574811,456,0.70006591957812
3787,0.0644056945521312,0.54272138587319,0.239157845660529,457,0.699406723796973
3845,0.0698609175359505,0.548133130152459,0.239136106308254,458,0.698747528015826
1627,0.363900727642773,0.841834673403838,0.238966972880532,459,0.698088332234679
3733,0.179664575798582,0.657516397825068,0.238925911013243,460,0.697429136453532
1323,0.276672366918844,0.753844417366282,0.238586025223719,461,0.696769940672385
1443,0.289020676925902,0.766110311207568,0.238544817140833,462,0.696110744891238
